Time,Position,Velocity,Angle,Voltage,Current
4.978571,-1.0,0.0,98.94827586206897,0.0,0.125
4.9990499999999995,0.0,0.0,99.0,0.0,0.125
5.019049,-1.0,0.0,98.94827586206897,0.0,0.125
5.043264,1.0,0.0,99.05172413793103,0.0,0.125
5.066612,1.0,0.0,99.05172413793103,0.0,0.125
5.108080999999999,1.0,0.0,99.05172413793103,0.0,0.125
5.137986000000001,0.0,0.0,99.0,0.0,0.125
5.1605490000000005,0.0,0.0,99.0,0.0,0.125
5.179956,-1.0,0.0,98.94827586206897,0.0,0.125
5.202561,0.0,0.0,99.0,0.0,0.125
5.232345,0.0,0.0,99.0,0.0,0.125
5.257677,-1.0,0.0,98.94827586206897,0.0,0.125
5.280615999999999,-1.0,0.0,98.94827586206897,0.0,0.125
5.298165,0.0,0.0,99.0,0.0,0.125
5.318105,0.0,0.0,99.0,0.0,0.125
5.340749,0.0,0.0,99.0,0.0,0.125
5.3751500000000005,-1.0,0.0,98.94827586206897,0.0,0.125
5.4014619999999995,-1.0,0.0,98.94827586206897,0.0,0.125
5.422002,0.0,0.0,99.0,0.0,0.125
5.440653999999999,0.0,0.0,99.0,0.0,0.125
5.483875,0.0,0.0,99.0,0.0,0.125
5.511062999999999,0.0,0.0,99.0,0.0,0.125
5.536779,-1.0,0.0,98.94827586206897,0.0,0.125
5.556133999999999,-1.0,0.0,98.94827586206897,0.0,0.125
5.57989,0.0,0.0,99.0,0.0,0.125
5.603561,-2.0,0.0,98.89655172413794,0.0,0.125
5.620354999999999,-1.0,0.0,98.94827586206897,0.0,0.125
5.637147999999999,-1.0,0.0,98.94827586206897,0.0,0.125
5.661165,1.0,0.0,99.05172413793103,0.0,0.125
5.684254999999999,0.0,0.0,99.0,0.0,0.125
5.7107,1.0,0.0,99.05172413793103,0.0,0.125
5.737462,1.0,0.0,99.05172413793103,0.0,0.125
5.760345999999999,0.0,0.0,99.0,0.0,0.125
5.779991999999999,0.0,0.0,99.0,0.0,0.125
5.798412,0.0,0.0,99.0,0.0,0.125
5.8204590000000005,-2.0,0.0,98.89655172413794,0.0,0.125
5.8501009999999996,1.0,0.0,99.05172413793103,0.0,0.125
5.8785,-1.0,0.0,98.94827586206897,0.0,0.125
5.903992999999999,0.0,0.0,99.0,0.0,0.125
5.925344999999999,0.0,0.0,99.05172413793103,0.0,0.125
5.950973,1.0,0.0,99.05172413793103,0.0,0.125
5.977676999999999,0.0,0.0,99.0,0.0,0.125
6.004587999999999,-1.0,0.0,98.94827586206897,0.0,0.125
6.043518,0.0,0.0,99.0,0.0,0.125
6.0603810000000005,-1.0,0.0,98.94827586206897,0.0,0.125
6.089652999999999,1.0,0.0,99.05172413793103,0.0,0.125
6.117947999999999,0.0,0.0,99.0,0.0,0.125
