Time,RightPosition,LeftPosition,RightVelocity,LeftVelocity,RightDesiredVel,LeftDesiredVel,RightVoltage,LeftVoltage,RightMasterCurrent,LeftMasterCurrent,RightSlaveCurrent,LeftSlaveCurrent,BusVoltage,Yaw,Pitch,Roll,LeftSlaveVoltage,RightSlaveVoltage,LeftVelocityFPS,RightVelocityFPS,RobotX,RobotY,LookaheadX,LookaheadY,AngularVelX,AngularVelY,AngularVelZ,AccelX,AccelY,AccelZ
0.017597999999907188,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.13999938964844,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,0.0,-0.1831054538488388,0.0,0.0,0.014000000432133675
0.04528099999993174,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,0.0610351525247097,0.0,-0.0610351525247097,0.0,0.0,0.013000000268220901
0.05940299999997478,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,0.0,0.0,-0.1220703050494194,-0.0010000000474974513,0.0,0.017000000923871994
0.08053599999993821,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,-0.1220703050494194,-0.1220703050494194,-0.0010000000474974513,0.0,0.014999999664723873
0.10084499999993568,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,-0.1220703050494194,-0.1220703050494194,0.0010000000474974513,0.0,0.017000000923871994
0.11943299999995816,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,-0.0610351525247097,-0.0610351525247097,0.0,0.0010000000474974513,0.01899999938905239
0.14101599999992231,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,-0.1220703050494194,-0.0610351525247097,0.0,0.0010000000474974513,0.01600000075995922
0.1617789999999104,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,-0.0610351525247097,-0.1220703050494194,-0.0010000000474974513,-0.0010000000474974513,0.017999999225139618
0.17975699999999506,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,-0.2441406100988388,-0.1831054538488388,0.0,0.0010000000474974513,0.017000000923871994
0.20226099999990765,-13589.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.14999389648438,-0.12999999523162842,-0.41999998688697815,0.0,0.0,0.0,0.0,9.640445651331202,1.489243800948342,0.0,0.0,-0.0610351525247097,-0.1831054538488388,0.0,0.0010000000474974513,0.0,0.01600000075995922
