Time,Position,Velocity,Angle,Voltage,Current
3.872133,-488.0,-127.0,-34.24137931034483,-11.59090909090909,13.5
3.8999740000000003,-576.0,-417.0,-41.63793103448277,12.0,25.625
3.9353929999999995,-580.0,-525.0,-39.00000000000001,-10.099706744868035,31.25
3.9648830000000004,-472.0,-442.0,-36.258620689655174,-9.5366568914956,34.875
3.994816,-587.0,-271.0,-39.36206896551725,8.809384164222873,32.875
4.020557999999999,-585.0,-104.0,-39.25862068965518,-1.2903225806451613,23.0
4.0497440000000005,-424.0,29.0,-30.931034482758626,-8.44574780058651,14.375
4.082787,-455.0,51.0,-32.5344827586207,12.450000000000001,13.125
4.107990000000001,-444.0,66.0,-31.965517241379317,12.450000000000001,20.5
4.131076,-301.0,78.0,-24.56896551724138,12.450000000000001,20.5
4.154866,-133.0,140.0,-15.879310344827587,12.450000000000001,15.625
4.171838000000001,84.0,227.0,-4.655172413793102,-7.3263929618768335,8.875
4.192667999999999,110.0,340.0,-3.3103448275862055,2.6287390029325515,8.875
4.213616,81.0,439.0,-4.8103448275862055,10.42976539589443,12.0
4.2457899999999995,22.0,488.0,-5.793103448275861,5.606842619745846,16.875
4.270633999999999,141.0,383.0,-1.7068965517241361,5.327663734115347,16.25
4.2936250000000005,190.0,243.0,0.8275862068965534,11.9,23.0
4.3130299999999995,224.0,139.0,2.5862068965517278,-1.1283479960899316,13.875
4.331473000000001,214.0,105.0,2.0689655172413826,11.9,27.875
4.349837000000001,214.0,105.0,2.0689655172413826,0.0,30.875
4.371747000000001,294.0,164.0,6.206896551724142,0.0,27.125
4.400808,263.0,179.0,4.603448275862073,0.0,3.0
4.457829,204.0,52.0,1.5517241379310374,0.0,0.0
4.483736,202.0,0.0,1.448275862068968,0.0,0.125
4.496171,201.0,-36.0,1.3965517241379342,0.0,0.125
4.508939,201.0,-63.0,1.3448275862068986,0.0,0.125
4.540616,196.0,-67.0,1.1379310344827616,0.0,0.125
4.574863000000001,175.0,-29.0,0.05172413793103736,0.0,0.125
4.596407000000001,154.0,-22.0,-1.0344827586206877,0.0,0.125
4.621131,128.0,-27.0,-2.3793103448275845,0.0,0.125
4.649917,71.0,-60.0,-5.327586206896551,0.0,0.0
4.6743939999999995,47.0,-83.0,-6.568965517241379,0.0,0.0
4.694974,29.0,-104.0,-7.5,0.0,0.0
4.730141,20.0,-121.0,-8.327586206896552,0.0,0.125
4.750878999999999,12.0,-113.0,-8.379310344827585,0.0,0.125
4.7718430000000005,12.0,-96.0,-8.379310344827585,0.0,0.125
4.795686,12.0,-72.0,-8.379310344827585,0.0,0.125
4.821135,12.0,-47.0,-8.379310344827585,0.0,0.125
4.8495729999999995,12.0,-13.0,-8.379310344827585,0.0,0.125
4.880435,12.0,-4.0,-8.379310344827585,0.0,0.125
4.906791,12.0,-1.0,-8.379310344827585,0.0,0.125
4.941458000000001,9.0,0.0,-8.53448275862069,0.0,0.125
4.971185999999999,2.0,-2.0,-8.89655172413793,0.0,0.125
4.995203,0.0,-4.0,-9.0,0.0,0.125
5.016995,0.0,-8.0,-9.0,0.0,0.125
5.0470939999999995,0.0,-10.0,-9.0,0.0,0.125
5.07554,0.0,-9.0,-9.0,0.0,0.125
5.095606,0.0,-6.0,-9.0,0.0,0.125
5.128145,0.0,0.0,-9.051724137931034,0.0,0.125
5.159922,0.0,0.0,-9.0,0.0,0.125
5.190301,0.0,0.0,-9.0,0.0,0.125
5.212038,-1.0,0.0,-9.051724137931034,0.0,0.125
