dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,23.097545,7.957391,4.552671,3.402547,-4.462754,2.561692,6.101191
0.020000,23.162772,7.945590,4.618957,3.314303,-4.412203,2.527548,6.107247
0.020000,23.226351,7.934489,4.683498,3.227056,-4.362315,2.494405,6.113460
0.020000,23.288298,7.924074,4.746314,3.140793,-4.313150,2.458234,6.119810
0.020000,23.348625,7.914328,4.807424,3.055499,-4.264722,2.421433,6.126277
0.020000,23.407349,7.905233,4.866847,2.971157,-4.217093,2.381414,6.132844
0.020000,23.464480,7.896772,4.924602,2.887751,-4.170305,2.339429,6.139490
0.020000,23.520034,7.888922,4.980707,2.805262,-4.124458,2.292341,6.146197
0.020000,23.574022,7.881665,5.035181,2.723671,-4.079526,2.246623,6.152949
0.020000,23.626456,7.874977,5.088040,2.642958,-4.035659,2.193320,6.159726
0.020000,23.677349,7.868836,5.139302,2.563101,-3.992834,2.141250,6.166512
0.020000,23.726712,7.863219,5.188983,2.484076,-3.951272,2.078090,6.173291
0.020000,23.774556,7.858102,5.237100,2.405861,-3.910744,2.026416,6.180046
0.020000,23.820893,7.853463,5.283669,2.328430,-3.871573,1.958528,6.186761
0.020000,23.865733,7.849276,5.328704,2.251756,-3.833652,1.896081,6.193421
0.020000,23.909087,7.845517,5.372220,2.175812,-3.797206,1.822271,6.200013
0.020000,23.950964,7.842163,5.414232,2.100573,-3.761969,1.761852,6.206520
0.020000,23.991375,7.839188,5.454752,2.026009,-3.728178,1.689553,6.212931
0.020000,24.030329,7.836570,5.493794,1.952088,-3.696056,1.606137,6.219232
0.020000,24.067835,7.834284,5.531370,1.878789,-3.664949,1.555351,6.225411
0.020000,24.103902,7.832307,5.567491,1.806076,-3.635656,1.464605,6.231456
0.020000,24.138540,7.830616,5.602170,1.733923,-3.607668,1.399419,6.237356
0.020000,24.171755,7.829188,5.635416,1.662298,-3.581235,1.321668,6.243100
0.020000,24.203556,7.828001,5.667239,1.591176,-3.556110,1.256240,6.248678
0.020000,24.233951,7.827034,5.697650,1.520522,-3.532676,1.171678,6.254081
0.020000,24.262947,7.826265,5.726656,1.450315,-3.510359,1.115875,6.259301
0.020000,24.290552,7.825675,5.754266,1.380525,-3.489487,1.043582,6.264327
0.020000,24.316771,7.825244,5.780489,1.311124,-3.470074,0.970663,6.269154
0.020000,24.341611,7.824952,5.805330,1.242083,-3.452059,0.900730,6.273773
0.020000,24.365078,7.824783,5.828798,1.173384,-3.434954,0.855282,6.278178
0.020000,24.387177,7.824719,5.850898,1.104993,-3.419547,0.770323,6.282363
0.020000,24.407915,7.824743,5.871636,1.036894,-3.404923,0.731188,0.003136
0.020000,24.427296,7.824839,5.891017,0.969060,-3.391698,0.661290,0.006863
0.020000,24.445325,7.824995,5.909047,0.901472,-3.379415,0.614129,0.010354
0.020000,24.462006,7.825194,5.925729,0.834101,-3.368543,0.543621,0.013603
0.020000,24.477343,7.825426,5.941067,0.766935,-3.358309,0.511696,0.016608
0.020000,24.491340,7.825678,5.955066,0.699951,-3.349214,0.454752,0.019365
0.020000,24.503999,7.825939,5.967729,0.633128,-3.341140,0.403705,0.021869
0.020000,24.515326,7.826199,5.979058,0.566455,-3.333658,0.374097,0.024119
0.020000,24.525321,7.826450,5.989056,0.499909,-3.327314,0.317188,0.026112
0.020000,24.533987,7.826684,5.997726,0.433476,-3.321649,0.283264,0.027845
0.020000,24.541327,7.826894,6.005068,0.367132,-3.317172,0.223840,0.029317
0.020000,24.547341,7.827074,6.011086,0.300876,-3.312798,0.218705,0.030525
0.020000,24.552033,7.827220,6.015779,0.234678,-3.309885,0.145636,0.031470
0.020000,24.555402,7.827327,6.019150,0.168534,-3.307216,0.133454,0.032149
0.020000,24.557449,7.827393,6.021199,0.102429,-3.305276,0.096988,0.032562
0.020000,24.558324,7.827422,6.022074,0.043778,-2.932538,18.636921,0.032738
0.020000,24.558506,7.827428,6.022256,0.009086,-1.734616,59.896090,0.032775
0.020000,24.558506,7.827428,6.022256,0.000000,-0.454279,64.016844,0.032775
