dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.143677,7.451473,4.428040,3.549728,-3.957359,-0.000000,2.991391
0.020000,20.074250,7.461889,4.498243,3.470581,-3.957359,0.000000,2.994000
0.020000,20.006363,7.471889,4.566863,3.391434,-3.957359,0.000000,2.996702
0.020000,19.940015,7.481477,4.633900,3.312287,-3.957359,0.000000,2.999487
0.020000,19.875207,7.490655,4.699354,3.233140,-3.957359,-0.000000,3.002345
0.020000,19.811941,7.499428,4.763226,3.153992,-3.957359,0.000000,3.005265
0.020000,19.750219,7.507803,4.825514,3.074845,-3.957359,0.000000,3.008238
0.020000,19.690040,7.515784,4.886219,2.995698,-3.957359,-0.000000,3.011255
0.020000,19.631408,7.523379,4.945342,2.916551,-3.957359,0.000000,3.014305
0.020000,19.574322,7.530596,5.002881,2.837404,-3.957359,0.000000,3.017381
0.020000,19.518786,7.537443,5.058838,2.758257,-3.957359,-0.000000,3.020474
0.020000,19.464801,7.543930,5.113212,2.679109,-3.957359,0.000000,3.023574
0.020000,19.412368,7.550065,5.166002,2.599962,-3.957359,0.000000,3.026674
0.020000,19.361489,7.555858,5.217210,2.520815,-3.957359,0.000000,3.029765
0.020000,19.312166,7.561320,5.266835,2.441668,-3.957359,-0.000000,3.032841
0.020000,19.264400,7.566462,5.314877,2.362521,-3.957359,0.000000,3.035892
0.020000,19.218193,7.571294,5.361336,2.283374,-3.957359,0.000000,3.038912
0.020000,19.173546,7.575828,5.406212,2.204226,-3.957359,-0.000000,3.041894
0.020000,19.130462,7.580074,5.449505,2.125079,-3.957359,0.000000,3.044831
0.020000,19.088941,7.584044,5.491215,2.045932,-3.957359,0.000000,3.047716
0.020000,19.048986,7.587749,5.531342,1.966785,-3.957359,-0.000000,3.050543
0.020000,19.010596,7.591201,5.569886,1.887638,-3.957359,0.000000,3.053306
0.020000,18.973775,7.594410,5.606848,1.808490,-3.957359,0.000000,3.055999
0.020000,18.938522,7.597389,5.642226,1.729343,-3.957359,-0.000000,3.058617
0.020000,18.904839,7.600147,5.676021,1.650196,-3.957359,0.000000,3.061153
0.020000,18.872728,7.602696,5.708234,1.571049,-3.957359,0.000000,3.063604
0.020000,18.842189,7.605046,5.738863,1.491902,-3.957359,-0.000000,3.065965
0.020000,18.813223,7.607208,5.767910,1.412755,-3.957359,0.000000,3.068230
0.020000,18.785831,7.609192,5.795374,1.333607,-3.957359,0.000000,3.070395
