dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,24.551502,6.136468,0.000399,0.039922,1.996082,99.804093,3.437440
0.020000,24.551323,6.136414,0.000586,0.009336,-1.529307,-176.269434,3.437254
0.020000,24.550966,6.136305,0.000960,0.018680,0.467240,99.827328,3.436880
0.020000,24.550429,6.136142,0.001520,0.028044,0.468170,0.046497,3.436319
0.020000,24.545069,6.134518,0.007122,0.280070,12.601322,606.657603,3.435570
0.020000,24.536529,6.131936,0.016043,0.446065,8.299722,-215.080009,3.434632
0.020000,24.526274,6.128848,0.026753,0.535509,4.472234,-191.374357,3.433502
0.020000,24.514299,6.125259,0.039254,0.625042,4.476661,0.221334,3.432180
0.020000,24.500603,6.121174,0.053547,0.714619,4.478842,0.109047,3.430662
0.020000,24.485177,6.116601,0.069636,0.804458,4.491911,0.653430,3.428946
0.020000,24.468021,6.111549,0.087521,0.894251,4.489687,-0.111202,3.427030
0.020000,24.449126,6.106026,0.107206,0.984278,4.501325,0.581945,3.424909
0.020000,24.428486,6.100043,0.128695,1.074461,4.509141,0.390779,3.422582
0.020000,24.406092,6.093610,0.151996,1.165004,4.527152,0.900562,3.420042
0.020000,24.381938,6.086741,0.177108,1.255599,4.529769,0.130832,3.417286
0.020000,24.356015,6.079449,0.204036,1.346445,4.542293,0.626195,3.414309
0.020000,24.328312,6.071748,0.232789,1.437647,4.560094,0.890045,3.411106
0.020000,24.298820,6.063656,0.263372,1.529136,4.574488,0.719689,3.407671
0.020000,24.267529,6.055190,0.295788,1.620776,4.581970,0.374119,3.403998
0.020000,24.234427,6.046368,0.330045,1.712886,4.605517,1.177356,3.400081
0.020000,24.199500,6.037211,0.366153,1.805391,4.625230,0.985666,3.395911
0.020000,24.162736,6.027741,0.404116,1.898166,4.638777,0.677316,3.391481
0.020000,24.124122,6.017982,0.443944,1.991401,4.661746,1.148489,3.386784
0.020000,24.083641,6.007959,0.485649,2.085204,4.690147,1.420016,3.381809
0.020000,24.041282,5.997701,0.529232,2.179162,4.697866,0.385972,3.376548
0.020000,23.997021,5.987236,0.574713,2.274050,4.744439,2.328622,3.370991
0.020000,23.950847,5.976596,0.622096,2.369184,4.756683,0.612193,3.365126
0.020000,23.902741,5.965816,0.671396,2.464952,4.788394,1.585592,3.358942
0.020000,23.852685,5.954932,0.722622,2.561305,4.817661,1.463335,3.352427
0.020000,23.800655,5.943983,0.775792,2.658494,4.859449,2.089376,3.345567
0.020000,23.746635,5.933012,0.830914,2.756124,4.881504,1.102773,3.338349
0.020000,23.690600,5.922063,0.888009,2.854757,4.931627,2.506161,3.330757
0.020000,23.632530,5.911184,0.947089,2.953984,4.961357,1.486464,3.322777
0.020000,23.572403,5.900429,1.008170,3.054051,5.003345,2.099421,3.314392
0.020000,23.510193,5.889852,1.071273,3.155135,5.054229,2.544221,3.305583
0.020000,23.445879,5.879514,1.136412,3.256991,5.092789,1.927961,3.296333
0.020000,23.379433,5.869479,1.203612,3.359968,5.148822,2.801677,3.286621
0.020000,23.310834,5.859815,1.272889,3.463858,5.194504,2.284084,3.276428
0.020000,23.240055,5.850598,1.344265,3.568827,5.248474,2.698501,3.265731
0.020000,23.167069,5.841905,1.417767,3.675066,5.311950,3.173826,3.254507
0.020000,23.091857,5.833823,1.493412,3.782274,5.360387,2.421827,3.242735
0.020000,23.014389,5.826442,1.571231,3.890952,5.433897,3.675526,3.230387
0.020000,22.934645,5.819861,1.651246,4.000735,5.489148,2.762510,3.217440
0.020000,22.852601,5.814184,1.733486,4.111983,5.562432,3.664219,3.203866
0.020000,22.768243,5.809524,1.817972,4.224334,5.617528,2.754808,3.189640
0.020000,22.681550,5.806001,1.904737,4.338251,5.695874,3.917300,3.174732
0.020000,22.592508,5.803742,1.993808,4.453544,5.764637,3.438151,3.159117
0.020000,22.501108,5.802885,2.085212,4.570185,5.832052,3.370759,3.142766
0.020000,22.407348,5.803575,2.178974,4.688105,5.895997,3.197219,3.125651
0.020000,22.311230,5.805965,2.275122,4.807424,5.965960,3.498182,3.107748
0.020000,22.212761,5.810219,2.373683,4.928003,6.028946,3.149307,3.089030
0.020000,22.111965,5.816508,2.474675,5.049628,6.081214,2.613364,3.069475
