dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,22.987740,6.961027,4.447819,3.577406,-3.970488,0.000000,6.107247
0.020000,23.057440,6.948858,4.518573,3.497996,-3.970488,0.000000,6.113460
0.020000,23.125648,6.937390,4.587739,3.418586,-3.970488,-0.000000,6.119810
0.020000,23.192361,6.926612,4.655317,3.339177,-3.970488,0.000000,6.126277
0.020000,23.257573,6.916513,4.721306,3.259767,-3.970488,0.000000,6.132844
0.020000,23.321279,6.907078,4.785707,3.180357,-3.970488,-0.000000,6.139490
0.020000,23.383474,6.898291,4.848520,3.100947,-3.970488,0.000000,6.146197
0.020000,23.444153,6.890133,4.909745,3.021538,-3.970488,0.000000,6.152949
0.020000,23.503310,6.882588,4.969382,2.942128,-3.970488,-0.000000,6.159726
0.020000,23.560940,6.875634,5.027430,2.862718,-3.970488,-0.000000,6.166512
0.020000,23.617039,6.869251,5.083891,2.783308,-3.970488,0.000000,6.173291
0.020000,23.671600,6.863416,5.138763,2.703898,-3.970488,-0.000000,6.180046
0.020000,23.724618,6.858108,5.192047,2.624489,-3.970488,0.000000,6.186761
0.020000,23.776090,6.853302,5.243742,2.545079,-3.970488,0.000000,6.193421
0.020000,23.826010,6.848974,5.293850,2.465669,-3.970488,-0.000000,6.200013
0.020000,23.874374,6.845100,5.342369,2.386259,-3.970488,-0.000000,6.206520
0.020000,23.921179,6.841655,5.389300,2.306850,-3.970488,0.000000,6.212931
0.020000,23.966419,6.838614,5.434643,2.227440,-3.970488,0.000000,6.219232
0.020000,24.010093,6.835952,5.478398,2.148030,-3.970488,0.000000,6.225411
0.020000,24.052196,6.833645,5.520564,2.068620,-3.970488,0.000000,6.231456
0.020000,24.092726,6.831666,5.561142,1.989211,-3.970488,-0.000000,6.237356
0.020000,24.131680,6.829991,5.600133,1.909801,-3.970488,0.000000,6.243100
0.020000,24.169056,6.828596,5.637534,1.830391,-3.970488,-0.000000,6.248678
0.020000,24.204852,6.827457,5.673348,1.750981,-3.970488,0.000000,6.254081
0.020000,24.239065,6.826550,5.707574,1.671571,-3.970488,0.000000,6.259301
0.020000,24.271695,6.825853,5.740211,1.592162,-3.970488,-0.000000,6.264327
0.020000,24.302740,6.825342,5.771260,1.512752,-3.970488,0.000000,6.269154
0.020000,24.332199,6.824997,5.800721,1.433342,-3.970488,0.000000,6.273773
0.020000,24.360071,6.824796,5.828594,1.353932,-3.970488,-0.000000,6.278178
0.020000,24.386355,6.824719,5.854878,1.274523,-3.970488,0.000000,6.282363
0.020000,24.411051,6.824748,5.879575,1.195113,-3.970488,0.000000,0.003136
0.020000,24.434159,6.824863,5.902683,1.115703,-3.970488,0.000000,0.006863
0.020000,24.455678,6.825048,5.924203,1.036293,-3.970488,-0.000000,0.010354
0.020000,24.475609,6.825287,5.944135,0.956884,-3.970488,0.000000,0.013603
0.020000,24.493950,6.825564,5.962478,0.877474,-3.970488,0.000000,0.016608
0.020000,24.510703,6.825865,5.979234,0.798064,-3.970488,-0.000000,0.019365
0.020000,24.525867,6.826178,5.994401,0.718654,-3.970488,0.000000,0.021869
0.020000,24.539442,6.826490,6.007980,0.639244,-3.970488,0.000000,0.024119
0.020000,24.551429,6.826791,6.019971,0.559835,-3.970488,-0.000000,0.026112
0.020000,24.561828,6.827072,6.030373,0.480425,-3.970488,0.000000,0.027845
0.020000,24.570639,6.827324,6.039188,0.401015,-3.970488,0.000000,0.029317
0.020000,24.577862,6.827540,6.046414,0.321605,-3.970488,0.000000,0.030525
0.020000,24.583497,6.827715,6.052052,0.242196,-3.970488,-0.000000,0.031470
0.020000,24.587545,6.827844,6.056102,0.162786,-3.970488,0.000000,0.032149
0.020000,24.590005,6.827923,6.058563,0.083376,-3.970488,-0.000000,0.032562
0.020000,24.591057,6.827958,6.059615,0.021836,-3.077025,44.673171,0.032738
0.020000,24.591275,6.827965,6.059834,0.000000,-1.091781,99.262210,0.032775
0.020000,24.591275,6.827965,6.059834,0.000000,0.000000,54.589038,0.032775
