dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.293314,8.440214,4.272572,3.714587,-3.671474,-1.376407,2.991391
0.020000,20.221308,8.451017,4.345384,3.640618,-3.698425,-1.347581,2.994000
0.020000,20.150747,8.461411,4.416707,3.566121,-3.724856,-1.321545,2.996702
0.020000,20.081642,8.471397,4.486529,3.491107,-3.750719,-1.293123,2.999487
0.020000,20.014005,8.480976,4.554840,3.415586,-3.776052,-1.266646,3.002345
0.020000,19.947847,8.490150,4.621632,3.339570,-3.800819,-1.238356,3.005265
0.020000,19.883178,8.498924,4.686893,3.263069,-3.825030,-1.210588,3.008238
0.020000,19.820010,8.507302,4.750615,3.186095,-3.848690,-1.182975,3.011255
0.020000,19.758352,8.515289,4.812788,3.108660,-3.871779,-1.154456,3.014305
0.020000,19.698215,8.522892,4.873404,3.030774,-3.894289,-1.125516,3.017381
0.020000,19.639609,8.530117,4.932453,2.952449,-3.916227,-1.096893,3.020474
0.020000,19.582546,8.536973,4.989927,2.873698,-3.937576,-1.067415,3.023574
0.020000,19.527034,8.543469,5.045817,2.794531,-3.958333,-1.037858,3.026674
0.020000,19.473083,8.549612,5.100117,2.714961,-3.978496,-1.008160,3.029765
0.020000,19.420704,8.555413,5.152817,2.635000,-3.998041,-0.977243,3.032841
0.020000,19.369904,8.560881,5.203910,2.554661,-4.016989,-0.947402,3.035892
0.020000,19.320693,8.566027,5.253389,2.473954,-4.035317,-0.916398,3.038912
0.020000,19.273080,8.570862,5.301247,2.392894,-4.053012,-0.884766,3.041894
0.020000,19.227073,8.575396,5.347477,2.311492,-4.070111,-0.854952,3.044831
0.020000,19.182680,8.579641,5.392072,2.229761,-4.086559,-0.822402,3.047716
0.020000,19.139910,8.583607,5.435026,2.147712,-4.102412,-0.792666,3.050543
0.020000,19.098768,8.587306,5.476333,2.065361,-4.117551,-0.756902,3.053306
0.020000,19.059264,8.590749,5.515988,1.982718,-4.132168,-0.730858,3.055999
0.020000,19.021403,8.593948,5.553984,1.899797,-4.146051,-0.694159,3.058617
0.020000,18.985192,8.596913,5.590316,1.816609,-4.159386,-0.666736,3.061153
0.020000,18.950637,8.599656,5.624979,1.733169,-4.172010,-0.631203,3.063604
0.020000,18.917745,8.602188,5.657969,1.649487,-4.184088,-0.603908,3.065965
0.020000,18.886520,8.604518,5.689280,1.565579,-4.195437,-0.567467,3.068230
0.020000,18.856968,8.606658,5.718909,1.481452,-4.206314,-0.543860,3.070395
0.020000,18.829095,8.608617,5.746852,1.397125,-4.216343,-0.501444,3.072457
0.020000,18.802903,8.610405,5.773104,1.312606,-4.225977,-0.481696,3.074411
0.020000,18.778399,8.612031,5.797662,1.227907,-4.234922,-0.447258,3.076255
0.020000,18.755586,8.613504,5.820523,1.143044,-4.243163,-0.412019,3.077984
0.020000,18.734467,8.614832,5.841684,1.058025,-4.250937,-0.388696,3.079595
0.020000,18.715046,8.616023,5.861141,0.972865,-4.258009,-0.353634,3.081087
0.020000,18.697326,8.617085,5.878892,0.887575,-4.264518,-0.325431,3.082455
0.020000,18.681311,8.618023,5.894936,0.802165,-4.270513,-0.299756,3.083698
0.020000,18.667001,8.618844,5.909269,0.716649,-4.275760,-0.262345,3.084814
0.020000,18.654400,8.619554,5.921889,0.631037,-4.280596,-0.241824,3.085801
0.020000,18.643510,8.620158,5.932796,0.545343,-4.284744,-0.207383,3.086656
0.020000,18.634332,8.620659,5.941988,0.459577,-4.288283,-0.176942,3.087380
0.020000,18.626868,8.621062,5.949463,0.373750,-4.291361,-0.153908,3.087969
0.020000,18.621119,8.621369,5.955220,0.287872,-4.293884,-0.126157,3.088424
0.020000,18.617085,8.621583,5.959259,0.201958,-4.295721,-0.091854,3.088744
0.020000,18.614768,8.621706,5.961580,0.116018,-4.296961,-0.062004,3.088928
0.020000,18.613889,8.621752,5.962461,0.044037,-3.599060,34.895082,3.088998
0.020000,18.613739,8.621760,5.962611,0.007516,-1.826075,88.649243,3.089010
0.020000,18.613739,8.621760,5.962611,0.000000,-0.375785,72.514482,3.089010
