dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,23.968400,8.049579,0.000399,0.039922,1.996082,99.804093,3.437440
0.020000,23.968579,8.049634,0.000586,0.009336,-1.529307,-176.269434,3.437254
0.020000,23.968936,8.049742,0.000960,0.018680,0.467240,99.827328,3.436880
0.020000,23.969473,8.049905,0.001520,0.028044,0.468170,0.046497,3.436319
0.020000,23.965546,8.048715,0.005623,0.205155,8.855545,419.368790,3.435570
0.020000,23.958803,8.046677,0.012668,0.352237,7.354133,-75.070614,3.434632
0.020000,23.950711,8.044241,0.021119,0.422560,3.516148,-191.899275,3.433502
0.020000,23.941270,8.041411,0.030975,0.492783,3.511163,-0.249226,3.432180
0.020000,23.930483,8.038194,0.042232,0.562842,3.502925,-0.411886,3.430662
0.020000,23.918347,8.034596,0.054889,0.632877,3.501741,-0.059239,3.428946
0.020000,23.904867,8.030626,0.068942,0.702616,3.486963,-0.738879,3.427030
0.020000,23.890043,8.026293,0.084387,0.772246,3.481493,-0.273523,3.424909
0.020000,23.873875,8.021606,0.101220,0.841673,3.471362,-0.506525,3.422582
0.020000,23.856362,8.016575,0.119441,0.911023,3.467497,-0.193256,3.420042
0.020000,23.837510,8.011214,0.139041,0.980019,3.449811,-0.884296,3.417286
0.020000,23.817318,8.005534,0.160017,1.048780,3.438049,-0.588125,3.414309
0.020000,23.795787,7.999549,0.182364,1.117350,3.428471,-0.478879,3.411106
0.020000,23.772920,7.993275,0.206076,1.185634,3.414231,-0.712008,3.407671
0.020000,23.748720,7.986727,0.231146,1.253486,3.392573,-1.082883,3.403998
0.020000,23.723189,7.979923,0.257568,1.321110,3.381186,-0.569340,3.400081
0.020000,23.696329,7.972881,0.285336,1.388400,3.364528,-0.832928,3.395911
0.020000,23.668144,7.965621,0.314441,1.455215,3.340756,-1.188605,3.391481
0.020000,23.638639,7.958164,0.344874,1.521650,3.321742,-0.950706,3.386784
0.020000,23.607815,7.950532,0.376628,1.587735,3.304226,-0.875802,3.381809
0.020000,23.575682,7.942751,0.409690,1.653099,3.268247,-1.798932,3.376548
0.020000,23.542239,7.934843,0.444056,1.718277,3.258893,-0.467681,3.370991
0.020000,23.507495,7.926837,0.479710,1.782687,3.220499,-1.919693,3.365126
0.020000,23.471458,7.918761,0.516641,1.846561,3.193705,-1.339730,3.358942
0.020000,23.434134,7.910646,0.554837,1.909797,3.161767,-1.596904,3.352427
0.020000,23.395529,7.902522,0.594287,1.972510,3.135683,-1.304193,3.345567
0.020000,23.355657,7.894424,0.634974,2.034337,3.091349,-2.216676,3.338349
0.020000,23.314522,7.886386,0.676886,2.095618,3.064034,-1.365764,3.330757
0.020000,23.272140,7.878446,0.720005,2.155974,3.017785,-2.312471,3.322777
0.020000,23.228522,7.870644,0.764316,2.215505,2.976556,-2.061418,3.314392
0.020000,23.183681,7.863020,0.809801,2.274257,2.937584,-1.948598,3.305583
0.020000,23.137633,7.855618,0.856440,2.331966,2.885451,-2.606686,3.296333
0.020000,23.090392,7.848482,0.904216,2.388796,2.841538,-2.195622,3.286621
0.020000,23.041980,7.841662,0.953106,2.444513,2.785841,-2.784869,3.276428
0.020000,22.992416,7.835207,1.003089,2.499147,2.731685,-2.707795,3.265731
0.020000,22.941719,7.829169,1.054144,2.552743,2.679795,-2.594486,3.254507
0.020000,22.889917,7.823602,1.106244,2.605007,2.613233,-3.328112,3.242735
0.020000,22.837033,7.818563,1.159368,2.656207,2.559971,-2.663101,3.230387
0.020000,22.783096,7.814111,1.213489,2.706015,2.490422,-3.477463,3.217440
0.020000,22.728135,7.810307,1.268581,2.754612,2.429840,-3.029094,3.203866
0.020000,22.672187,7.807216,1.324615,2.801699,2.354356,-3.774179,3.189640
0.020000,22.615283,7.804903,1.381566,2.847548,2.292435,-3.096051,3.174732
0.020000,22.557461,7.803435,1.439406,2.892009,2.223051,-3.469203,3.159117
0.020000,22.498762,7.802884,1.498107,2.935069,2.152995,-3.502794,3.142766
0.020000,22.439229,7.803321,1.557642,2.976717,2.082423,-3.528608,3.125651
0.020000,22.378906,7.804820,1.617984,3.017099,2.019101,-3.166085,3.107748
0.020000,22.317838,7.807457,1.679108,3.056235,1.956804,-3.114857,3.089030
0.020000,22.256075,7.811309,1.740991,3.094152,1.895828,-3.048815,3.069475
0.020000,22.193664,7.816455,1.803614,3.131142,1.849524,-2.315203,3.049062
0.020000,22.130656,7.822976,1.866959,3.167228,1.804251,-2.263633,3.027774
0.020000,22.067100,7.830953,1.931013,3.202732,1.775233,-1.450893,3.005598
0.020000,22.003047,7.840468,1.995769,3.237795,1.753116,-1.105872,2.982528
0.020000,21.938545,7.851606,2.061227,3.272863,1.753422,0.015314,2.958563
0.020000,21.873639,7.864453,2.127391,3.308238,1.768735,0.765658,2.933708
0.020000,21.808374,7.879096,2.194279,3.344375,1.806872,1.906807,2.907979
0.020000,21.742790,7.895623,2.261913,3.381725,1.867517,3.032281,2.881401
0.020000,21.676923,7.914125,2.330330,3.420819,1.954700,4.359124,2.854007
0.020000,21.610804,7.934696,2.399574,3.462225,2.070266,5.778293,2.825845
0.020000,21.544462,7.957432,2.469704,3.506491,2.213303,7.151886,2.796972
0.020000,21.477919,7.982431,2.540789,3.554222,2.386552,8.662455,2.767457
0.020000,21.411192,8.009794,2.612908,3.605958,2.586829,10.013846,2.737380
0.020000,21.344297,8.039627,2.686153,3.662275,2.815812,11.449115,2.706832
0.020000,21.277247,8.072036,2.760625,3.723595,3.066006,12.509701,2.675914
0.020000,21.210052,8.107129,2.836432,3.790340,3.337261,13.562789,2.644733
0.020000,21.142725,8.145016,2.913687,3.862776,3.621799,14.226885,2.613405
0.020000,21.075278,8.185806,2.992509,3.941099,3.916140,14.717056,2.582047
0.020000,21.007728,8.229606,3.073016,4.025345,4.212335,14.809740,2.550777
0.020000,20.940096,8.276517,3.155325,4.115447,4.505058,14.636163,2.519711
0.020000,20.872641,8.326457,3.239255,4.196502,4.052744,-22.615712,2.489070
0.020000,20.805877,8.379087,3.324269,4.250675,2.708691,-67.202629,2.459169
0.020000,20.740300,8.433983,3.409791,4.276099,1.271197,-71.874735,2.430287
0.020000,20.676316,8.490696,3.495291,4.275008,-0.054582,-66.288957,2.402638
0.020000,20.614093,8.548921,3.580507,4.260823,-0.709220,-32.731870,2.376302
0.020000,20.553603,8.608513,3.665420,4.245627,-0.759838,-2.530890,2.351258
0.020000,20.494817,8.669323,3.749999,4.228979,-0.832397,-3.627949,2.327478
0.020000,20.437707,8.731206,3.834208,4.210441,-0.926896,-4.724970,2.304924
0.020000,20.382242,8.794018,3.918003,4.189755,-1.034294,-5.369885,2.283553
0.020000,20.328394,8.857618,4.001338,4.166712,-1.152163,-5.893444,2.263318
0.020000,20.276130,8.921870,4.084162,4.141202,-1.275498,-6.166751,2.244169
0.020000,20.225418,8.986642,4.166425,4.113147,-1.402710,-6.360623,2.226056
0.020000,20.176224,9.051810,4.248076,4.082574,-1.528684,-6.298684,2.208927
0.020000,20.128512,9.117252,4.329064,4.049416,-1.657887,-6.460142,2.192733
0.020000,20.082246,9.182856,4.409341,4.013838,-1.778920,-6.051694,2.177424
0.020000,20.037391,9.248514,4.488858,3.975842,-1.899759,-6.041949,2.162952
0.020000,19.993910,9.314125,4.567569,3.935530,-2.015638,-5.793932,2.149270
0.020000,19.951766,9.379593,4.645429,3.893015,-2.125750,-5.505586,2.136335
0.020000,19.910922,9.444830,4.722397,3.848397,-2.230875,-5.256279,2.124104
0.020000,19.871343,9.509752,4.798432,3.801783,-2.330700,-4.991251,2.112537
0.020000,19.832992,9.574281,4.873497,3.753235,-2.427427,-4.836357,2.101597
0.020000,19.795835,9.638344,4.947556,3.702941,-2.514703,-4.363759,2.091248
0.020000,19.759837,9.701873,5.020575,3.650955,-2.599272,-4.228477,2.081456
0.020000,19.724966,9.764805,5.092523,3.597400,-2.677747,-3.923726,2.072188
0.020000,19.691189,9.827081,5.163369,3.542294,-2.755287,-3.877004,2.063417
0.020000,19.658474,9.888645,5.233086,3.485859,-2.821793,-3.325288,2.055113
0.020000,19.626791,9.949448,5.301648,3.428088,-2.888551,-3.337928,2.047251
0.020000,19.596112,10.009441,5.369030,3.369093,-2.949725,-3.058697,2.039805
0.020000,19.566409,10.068579,5.435209,3.308945,-3.007384,-2.882964,2.032754
0.020000,19.537654,10.126822,5.500163,3.247715,-3.061531,-2.707328,2.026074
0.020000,19.509823,10.184130,5.563872,3.185462,-3.112617,-2.554314,2.019747
0.020000,19.482890,10.240469,5.626318,3.122286,-3.158799,-2.309079,2.013752
0.020000,19.456832,10.295805,5.687482,3.058180,-3.205311,-2.325633,2.008073
0.020000,19.431627,10.350106,5.747347,2.993290,-3.244502,-1.959549,2.002693
0.020000,19.407254,10.403343,5.805899,2.927574,-3.285829,-2.066354,1.997595
0.020000,19.383693,10.455491,5.863122,2.861152,-3.321083,-1.762658,1.992766
0.020000,19.360924,10.506522,5.919003,2.794037,-3.355740,-1.732855,1.988191
0.020000,19.338929,10.556414,5.973528,2.726269,-3.388424,-1.634217,1.983857
0.020000,19.317691,10.605145,6.026686,2.657879,-3.419469,-1.552241,1.979753
0.020000,19.297194,10.652694,6.078464,2.588936,-3.447159,-1.384490,1.975867
0.020000,19.277422,10.699042,6.128853,2.519455,-3.474034,-1.343741,1.972188
0.020000,19.258361,10.744171,6.177843,2.449466,-3.499494,-1.273041,1.968706
0.020000,19.239996,10.788065,6.225423,2.379015,-3.522521,-1.151349,1.965411
0.020000,19.222316,10.830706,6.271584,2.308076,-3.546953,-1.221598,1.962296
0.020000,19.205307,10.872082,6.316320,2.236768,-3.565411,-0.922863,1.959350
0.020000,19.188959,10.912178,6.359621,2.165038,-3.586486,-1.053761,1.956567
