dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.435390,5.968596,10.574596,5.363961,-3.021042,-1.049276,1.252283
0.020000,8.468008,6.069512,10.680652,5.302830,-3.056529,-1.774310,1.264041
0.020000,8.499091,6.169626,10.785480,5.241397,-3.071670,-0.757073,1.275433
0.020000,8.528695,6.268893,10.889068,5.179389,-3.100363,-1.434632,1.286468
0.020000,8.556874,6.367274,10.991405,5.116843,-3.127335,-1.348618,1.297157
0.020000,8.583683,6.464730,11.092481,5.053796,-3.152326,-1.249533,1.307510
0.020000,8.609173,6.561226,11.192286,4.990294,-3.175117,-1.139561,1.317537
0.020000,8.633395,6.656729,11.290814,4.926366,-3.196421,-1.065208,1.327248
0.020000,8.656398,6.751204,11.388049,4.861737,-3.231426,-1.750268,1.336651
0.020000,8.678230,6.844624,11.483986,4.796870,-3.243361,-0.596720,1.345757
0.020000,8.698938,6.936960,11.578616,4.731483,-3.269357,-1.299798,1.354575
0.020000,8.718567,7.028184,11.671928,4.665602,-3.294049,-1.234605,1.363113
0.020000,8.737160,7.118271,11.763913,4.599273,-3.316450,-1.120041,1.371380
0.020000,8.754761,7.207197,11.854564,4.532543,-3.336485,-1.001763,1.379385
0.020000,8.771411,7.294940,11.943873,4.465461,-3.354102,-0.880850,1.387135
0.020000,8.787149,7.381481,12.031833,4.397998,-3.373169,-0.953349,1.394640
0.020000,8.802015,7.466795,12.118433,4.330004,-3.399657,-1.324421,1.401905
0.020000,8.816046,7.550868,12.203669,4.261781,-3.411186,-0.576405,1.408940
0.020000,8.829278,7.633682,12.287533,4.193198,-3.429144,-0.897900,1.415750
0.020000,8.841746,7.715218,12.370017,4.124220,-3.448869,-0.986290,1.422343
0.020000,8.853485,7.795462,12.451115,4.054892,-3.466446,-0.878815,1.428725
0.020000,8.864526,7.874399,12.530820,3.985254,-3.481867,-0.771083,1.434903
0.020000,8.874902,7.952015,12.609127,3.915351,-3.495139,-0.663576,1.440882
0.020000,8.884644,8.028300,12.686032,3.845226,-3.506273,-0.556729,1.446670
0.020000,8.893780,8.103237,12.761523,3.774584,-3.532087,-1.290694,1.452270
0.020000,8.902340,8.176820,12.835603,3.703983,-3.530079,0.100408,1.457689
0.020000,8.910351,8.249033,12.908258,3.632770,-3.560605,-1.526315,1.462933
0.020000,8.917839,8.319869,12.979489,3.561555,-3.560770,-0.008208,1.468005
0.020000,8.924831,8.389319,13.049291,3.490053,-3.575108,-0.716935,1.472911
0.020000,8.931350,8.457374,13.117656,3.418297,-3.587815,-0.635326,1.477656
0.020000,8.937422,8.524024,13.184583,3.346322,-3.598711,-0.544818,1.482243
0.020000,8.943068,8.589264,13.250066,3.274166,-3.607818,-0.455362,1.486677
0.020000,8.948311,8.653084,13.314102,3.201797,-3.618465,-0.532347,1.490963
0.020000,8.953173,8.715477,13.376684,3.129089,-3.635409,-0.847160,1.495104
0.020000,8.957673,8.776441,13.437814,3.056503,-3.629299,0.305490,1.499103
0.020000,8.961832,8.835963,13.497481,2.983347,-3.657793,-1.424739,1.502965
0.020000,8.965669,8.894043,13.555688,2.910338,-3.650453,0.367043,1.506692
0.020000,8.969202,8.950675,13.612430,2.837096,-3.662071,-0.580928,1.510289
0.020000,8.972448,9.005853,13.667703,2.763649,-3.672351,-0.513995,1.513757
0.020000,8.975425,9.059571,13.721503,2.690027,-3.681122,-0.438528,1.517101
0.020000,8.978149,9.111825,13.773828,2.616259,-3.688401,-0.363987,1.520322
0.020000,8.980636,9.162612,13.824676,2.542375,-3.694210,-0.290449,1.523425
0.020000,8.982900,9.211928,13.874044,2.468403,-3.698570,-0.217981,1.526410
0.020000,8.984956,9.259771,13.921931,2.394373,-3.701503,-0.146645,1.529282
0.020000,8.986818,9.306134,13.968332,2.320016,-3.717863,-0.817999,1.532041
0.020000,8.988498,9.351018,14.013247,2.245762,-3.712705,0.257872,1.534691
0.020000,8.990011,9.394415,14.056671,2.171196,-3.728267,-0.778062,1.537234
0.020000,8.991367,9.436328,14.098606,2.096736,-3.723042,0.261253,1.539671
0.020000,8.992578,9.476752,14.139048,2.022103,-3.731652,-0.430530,1.542004
0.020000,8.993656,9.515682,14.177992,1.947234,-3.743404,-0.587569,1.544236
0.020000,8.994610,9.553118,14.215441,1.872430,-3.740226,0.158882,1.546369
0.020000,8.995452,9.589059,14.251392,1.797535,-3.744744,-0.225910,1.548403
0.020000,8.996190,9.623502,14.285842,1.722529,-3.750281,-0.276823,1.550340
0.020000,8.996833,9.656443,14.318789,1.647362,-3.758382,-0.405053,1.552183
0.020000,8.997391,9.687883,14.350235,1.572263,-3.754915,0.173308,1.553932
