dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,24.259951,7.093024,0.000399,0.039922,1.996082,99.804093,3.437440
0.020000,24.259951,7.093024,0.001996,0.119765,3.992164,99.804093,3.437254
0.020000,24.259951,7.093024,0.005190,0.199608,3.992164,0.000000,3.436880
0.020000,24.259951,7.093024,0.009980,0.279451,3.992164,-0.000000,3.436319
0.020000,24.255308,7.091616,0.016368,0.359295,3.992164,0.000000,3.435570
0.020000,24.247666,7.089307,0.024352,0.439138,3.992164,0.000000,3.434632
0.020000,24.238492,7.086545,0.033933,0.518981,3.992164,0.000000,3.433502
0.020000,24.227785,7.083335,0.045111,0.598825,3.992164,-0.000000,3.432180
0.020000,24.215543,7.079684,0.057886,0.678668,3.992164,0.000000,3.430662
0.020000,24.201762,7.075598,0.072258,0.758511,3.992164,0.000000,3.428946
0.020000,24.186444,7.071087,0.088227,0.838354,3.992164,-0.000000,3.427030
0.020000,24.169584,7.066159,0.105792,0.918198,3.992164,0.000000,3.424909
0.020000,24.151181,7.060824,0.124955,0.998041,3.992164,0.000000,3.422582
0.020000,24.131227,7.055093,0.145714,1.077884,3.992164,0.000000,3.420042
0.020000,24.109724,7.048977,0.168070,1.157727,3.992164,0.000000,3.417286
0.020000,24.086666,7.042491,0.192023,1.237571,3.992164,0.000000,3.414309
0.020000,24.062050,7.035649,0.217573,1.317414,3.992164,-0.000000,3.411106
0.020000,24.035870,7.028465,0.244720,1.397257,3.992164,0.000000,3.407671
0.020000,24.008125,7.020958,0.273463,1.477101,3.992164,-0.000000,3.403998
0.020000,23.978808,7.013145,0.303804,1.556944,3.992164,0.000000,3.400081
0.020000,23.947914,7.005046,0.335741,1.636787,3.992164,-0.000000,3.395911
0.020000,23.915440,6.996681,0.369275,1.716630,3.992164,0.000000,3.391481
0.020000,23.881381,6.988073,0.404406,1.796474,3.992164,0.000000,3.386784
0.020000,23.845728,6.979246,0.441134,1.876317,3.992164,0.000000,3.381809
0.020000,23.808482,6.970226,0.479459,1.956160,3.992164,0.000000,3.376548
0.020000,23.769630,6.961039,0.519381,2.036004,3.992164,0.000000,3.370991
0.020000,23.729171,6.951717,0.560899,2.115847,3.992164,-0.000000,3.365126
0.020000,23.687100,6.942289,0.604014,2.195690,3.992164,0.000000,3.358942
0.020000,23.643409,6.932789,0.648727,2.275533,3.992164,0.000000,3.352427
0.020000,23.598092,6.923253,0.695036,2.355377,3.992164,0.000000,3.345567
0.020000,23.551146,6.913718,0.742942,2.435220,3.992164,-0.000000,3.338349
0.020000,23.502561,6.904224,0.792445,2.515063,3.992164,0.000000,3.330757
0.020000,23.452335,6.894815,0.843544,2.594906,3.992164,0.000000,3.322777
0.020000,23.400463,6.885536,0.896241,2.674750,3.992164,-0.000000,3.314392
0.020000,23.346937,6.876436,0.950534,2.754593,3.992164,0.000000,3.305583
0.020000,23.291756,6.867566,1.006424,2.834436,3.992164,-0.000000,3.296333
0.020000,23.234913,6.858981,1.063912,2.914280,3.992164,0.000000,3.286621
0.020000,23.176407,6.850739,1.122996,2.994123,3.992164,0.000000,3.276428
0.020000,23.116235,6.842902,1.183677,3.073966,3.992164,-0.000000,3.265731
0.020000,23.054394,6.835537,1.245954,3.153809,3.992164,0.000000,3.254507
0.020000,22.990887,6.828712,1.309829,3.233653,3.992164,-0.000000,3.242735
0.020000,22.925711,6.822502,1.375300,3.313496,3.992164,-0.000000,3.230387
0.020000,22.858870,6.816986,1.442369,3.393339,3.992164,0.000000,3.217440
0.020000,22.790368,6.812246,1.511034,3.473182,3.992164,-0.000000,3.203866
0.020000,22.720215,6.808370,1.581296,3.553026,3.992164,0.000000,3.189640
0.020000,22.648416,6.805452,1.653155,3.632869,3.992164,-0.000000,3.174732
0.020000,22.574984,6.803589,1.726611,3.712712,3.992164,0.000000,3.159117
0.020000,22.499935,6.802885,1.801663,3.792556,3.992164,-0.000000,3.142766
0.020000,22.423289,6.803448,1.878313,3.872399,3.992164,0.000000,3.125651
0.020000,22.345068,6.805393,1.956559,3.952242,3.992164,-0.000000,3.107748
0.020000,22.265300,6.808838,2.036403,4.032085,3.992164,0.000000,3.089030
0.020000,22.184020,6.813908,2.117843,4.111929,3.992164,0.000000,3.069475
0.020000,22.101265,6.820733,2.200880,4.191772,3.992164,-0.000000,3.049062
0.020000,22.017083,6.829446,2.285514,4.271615,3.992164,0.000000,3.027774
0.020000,21.931525,6.840186,2.371744,4.351458,3.992164,0.000000,3.005598
0.020000,21.844653,6.853092,2.459572,4.431302,3.992164,0.000000,2.982528
0.020000,21.756535,6.868310,2.548997,4.511145,3.992164,0.000000,2.958563
0.020000,21.667248,6.885984,2.640018,4.590988,3.992164,0.000000,2.933708
0.020000,21.576879,6.906260,2.732636,4.670832,3.992164,-0.000000,2.907979
0.020000,21.485524,6.929282,2.826851,4.750675,3.992164,0.000000,2.881401
0.020000,21.393285,6.955194,2.922663,4.830518,3.992164,0.000000,2.854007
0.020000,21.300278,6.984132,3.020072,4.910361,3.992164,0.000000,2.825845
0.020000,21.206623,7.016228,3.119078,4.990205,3.992164,0.000000,2.796972
0.020000,21.112450,7.051607,3.219680,5.070048,3.992164,-0.000000,2.767457
0.020000,21.017897,7.090382,3.321879,5.149891,3.992164,0.000000,2.737380
0.020000,20.923104,7.132656,3.425676,5.229734,3.992164,-0.000000,2.706832
0.020000,20.828217,7.178519,3.531069,5.309578,3.992164,0.000000,2.675914
0.020000,20.733385,7.228045,3.638059,5.389421,3.992164,0.000000,2.644733
0.020000,20.638757,7.281294,3.746646,5.469264,3.992164,0.000000,2.613405
0.020000,20.544477,7.338310,3.856829,5.549108,3.992164,0.000000,2.582047
0.020000,20.450690,7.399119,3.968610,5.628951,3.992164,-0.000000,2.550777
0.020000,20.357531,7.463733,4.081987,5.708794,3.992164,0.000000,2.519711
0.020000,20.265448,7.531902,4.196563,5.748716,1.996082,-99.804093,2.489070
0.020000,20.175201,7.603041,4.311481,5.743085,-0.281553,-113.881730,2.459169
0.020000,20.087476,7.676473,4.425887,5.697532,-2.277635,-99.804093,2.430287
0.020000,20.002800,7.751523,4.539039,5.617689,-3.992164,-85.726457,2.402638
0.020000,19.921346,7.827741,4.650594,5.537845,-3.992164,0.000000,2.376302
0.020000,19.843015,7.904905,4.760553,5.458002,-3.992164,0.000000,2.351258
0.020000,19.767699,7.982810,4.868914,5.378159,-3.992164,-0.000000,2.327478
0.020000,19.695291,8.061266,4.975679,5.298316,-3.992164,0.000000,2.304924
0.020000,19.625680,8.140096,5.080847,5.218472,-3.992164,-0.000000,2.283553
0.020000,19.558755,8.219138,5.184418,5.138629,-3.992164,0.000000,2.263318
0.020000,19.494407,8.298244,5.286392,5.058786,-3.992164,0.000000,2.244169
