dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.972543,8.952231,16.756039,3.024393,-4.305796,0.299954,1.517101
0.020000,10.975602,9.010920,16.814807,2.938417,-4.298819,0.348831,1.520322
0.020000,10.978392,9.067904,16.871859,2.852599,-4.290869,0.397498,1.523425
0.020000,10.980930,9.123185,16.927198,2.766960,-4.281952,0.445871,1.526410
0.020000,10.983233,9.176766,16.980829,2.681519,-4.272074,0.493868,1.529282
0.020000,10.985316,9.228643,17.032748,2.595962,-4.277833,-0.287925,1.532041
0.020000,10.987195,9.278823,17.082963,2.510760,-4.260090,0.887157,1.534691
0.020000,10.988884,9.327302,17.131472,2.425439,-4.266086,-0.299811,1.537234
0.020000,10.990398,9.374087,17.178281,2.340451,-4.249398,0.834409,1.539671
0.020000,10.991749,9.419176,17.223390,2.255477,-4.248697,0.035021,1.542004
0.020000,10.992950,9.462568,17.266799,2.170437,-4.251993,-0.164767,1.544236
0.020000,10.994014,9.504268,17.308512,2.085654,-4.239135,0.642861,1.546369
0.020000,10.994950,9.544276,17.348531,2.000947,-4.235341,0.189721,1.548403
0.020000,10.995771,9.582593,17.386857,1.916285,-4.233139,0.110087,1.550340
0.020000,10.996487,9.619218,17.423489,1.831600,-4.234231,-0.054602,1.552183
0.020000,10.997107,9.654155,17.458432,1.747142,-4.222897,0.566728,1.553932
0.020000,10.997640,9.687408,17.491688,1.662832,-4.215477,0.370978,1.555588
0.020000,10.998095,9.718968,17.523252,1.578212,-4.231024,-0.777357,1.557153
0.020000,10.998481,9.748848,17.553135,1.494123,-4.204423,1.330075,1.558629
0.020000,10.998804,9.777039,17.581328,1.409630,-4.224656,-1.011654,1.560016
0.020000,10.999073,9.803548,17.607838,1.325508,-4.206105,0.927524,1.561315
0.020000,10.999293,9.828375,17.632665,1.241387,-4.206066,0.001979,1.562527
0.020000,10.999472,9.851519,17.655811,1.157262,-4.206261,-0.009778,1.563654
0.020000,10.999614,9.872982,17.677274,1.073150,-4.205578,0.034189,1.564695
0.020000,10.999725,9.892763,17.697055,0.989070,-4.204016,0.078058,1.565652
0.020000,10.999810,9.910864,17.715156,0.905038,-4.201580,0.121799,1.566526
0.020000,10.999874,9.927285,17.731577,0.821073,-4.198273,0.165384,1.567316
0.020000,10.999920,9.942029,17.746321,0.737191,-4.194097,0.208788,1.568025
0.020000,10.999952,9.955094,17.759386,0.653263,-4.196409,-0.115580,1.568651
0.020000,10.999973,9.966479,17.770772,0.569268,-4.199757,-0.167407,1.569196
0.020000,10.999986,9.976189,17.780482,0.485514,-4.187660,0.604811,1.569661
0.020000,10.999994,9.984220,17.788513,0.401548,-4.198327,-0.533322,1.570044
0.020000,10.999998,9.990574,17.794867,0.317702,-4.192278,0.302460,1.570347
0.020000,10.999999,9.995253,17.799546,0.233932,-4.188493,0.189259,1.570570
0.020000,11.000000,9.998255,17.802548,0.150115,-4.190894,-0.120058,1.570713
0.020000,11.000000,9.999669,17.803961,0.070665,-3.972477,10.920847,1.570781
0.020000,11.000000,10.000000,17.804293,0.016567,-2.704895,63.379080,1.570796
0.020000,11.000000,10.000000,17.804293,0.000000,-0.828354,93.827075,1.570796
